# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/honeybee_genome/GCF_003254395.2_Amel_HAv3.1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR445999_dupsRemoved.bam" "SRR446000_dupsRemoved.bam" "SRR446001_dupsRemoved.bam" "SRR446002_dupsRemoved.bam" "SRR446003_dupsRemoved.bam" "SRR446004_dupsRemoved.bam" "SRR446005_dupsRemoved.bam" "SRR446006_dupsRemoved.bam" "SRR446007_dupsRemoved.bam" "SRR446008_dupsRemoved.bam" "SRR446009_dupsRemoved.bam" "SRR446010_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR445999_dupsRemoved.bam	SRR446000_dupsRemoved.bam	SRR446001_dupsRemoved.bam	SRR446002_dupsRemoved.bam	SRR446003_dupsRemoved.bam	SRR446004_dupsRemoved.bam	SRR446005_dupsRemoved.bam	SRR446006_dupsRemoved.bam	SRR446007_dupsRemoved.bam	SRR446008_dupsRemoved.bam	SRR446009_dupsRemoved.bam	SRR446010_dupsRemoved.bam
gene-LOC410878	NC_037639.1	9699603	9702069	-	2467	108	180	149	97	157	203	117	90	95	113	111	91
gene-LOC551772	NC_037639.1	9703819	9918578	+	214760	559	1452	326	391	289	444	619	839	414	637	741	462
gene-LOC100578436	NC_037639.1	9798166	9940155	-	141990	88	157	41	47	43	56	75	84	52	54	88	59
gene-LOC102655100	NC_037639.1	9940530	9943372	-	2843	64999	96968	81631	90974	80733	139231	53432	74406	63127	68285	89017	64446
gene-LOC113218600	NC_037639.1	9943549	9944407	-	859	5582	9213	5774	6722	6076	12800	4419	6312	4202	4694	6859	4996
gene-LOC107966103	NC_037639.1	9945125	9949640	-	4516	50823	93046	49144	57600	53209	101832	45440	64554	37757	43442	58293	45418
gene-LOC408699	NC_037639.1	9949620	9967952	+	18333	55018	99311	34481	42703	38223	82714	43691	58785	28263	32940	44437	37553
gene-LOC113218601	NC_037639.1	9954462	9962804	-	8343	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107966102	NC_037639.1	9967997	9971106	-	3110	23796	20301	15028	18011	16513	37591	14448	14682	11397	11808	19282	13840
gene-LOC725165	NC_037639.1	9974540	9977908	-	3369	877	1261	651	573	597	1032	457	556	423	693	514	477
gene-LOC725205	NC_037639.1	9976746	9979176	+	2431	194	276	106	120	133	202	99	115	73	139	129	83
gene-LOC100577787	NC_037639.1	9980044	9982278	+	2235	314	418	218	168	183	320	155	182	119	233	161	132
gene-LOC107966099	NC_037639.1	9980987	9991179	-	10193	233	293	138	148	153	233	151	178	94	154	176	128
gene-Or4	NC_037639.1	9982958	9984808	+	1851	0	0	0	0	0	0	0	0	0	0	0	0
gene-Or5	NC_037639.1	9986998	9988716	+	1719	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102655367	NC_037639.1	9990191	9992152	+	1962	7	11	3	9	5	12	2	6	6	2	11	8
gene-LOC107966100	NC_037639.1	9991212	9994091	-	2880	54	88	33	48	58	89	38	49	32	37	45	48
gene-LOC102655434	NC_037639.1	9993982	9995638	+	1657	61	80	32	54	64	68	39	56	20	42	55	49
gene-LOC107966098	NC_037639.1	9994700	10003931	-	9232	90	159	73	68	77	110	65	88	44	72	85	62
gene-LOC102655553	NC_037639.1	9996230	9998090	+	1861	0	0	0	0	0	0	0	0	0	0	0	0
gene-Or9	NC_037639.1	10000277	10002223	+	1947	0	0	0	0	0	0	0	0	0	0	0	0
gene-Or10	NC_037639.1	10004087	10005752	+	1666	93	157	47	46	80	132	50	80	32	60	83	71
gene-Or11	NC_037639.1	10008722	10010579	+	1858	343	481	243	238	315	425	257	414	219	381	333	262
gene-Or12	NC_037639.1	10013251	10014901	+	1651	347	494	237	175	291	377	262	410	208	337	374	260
gene-Or13	NC_037639.1	10015224	10017204	+	1981	415	555	267	232	285	464	278	474	227	283	420	327
gene-Or14	NC_037639.1	10017779	10019530	+	1752	222	297	105	105	133	191	148	268	75	149	219	155
gene-LOC100577715	NC_037639.1	10019570	10022150	+	2581	190	305	74	81	127	149	131	210	84	108	151	106
gene-LOC113218603	NC_037639.1	10021401	10026091	-	4691	190	242	69	74	136	150	141	212	63	102	151	132
gene-LOC100577671	NC_037639.1	10022808	10024303	+	1496	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100577634	NC_037639.1	10027136	10028918	+	1783	88	115	41	41	56	52	53	97	36	55	62	61
gene-LOC100577938	NC_037639.1	10029386	10031210	+	1825	2471	2358	924	899	1229	1606	1787	1821	1469	2368	1756	1246
gene-Or19	NC_037639.1	10031932	10033502	+	1571	740	876	308	329	409	740	510	665	295	595	503	383
gene-LOC100577590	NC_037639.1	10033903	10036220	+	2318	1193	1425	546	551	690	1147	936	1027	509	978	909	616
gene-LOC725861	NC_037639.1	10038531	10040643	+	2113	1044	1196	563	561	665	1047	670	971	577	974	840	603
gene-LOC102655825	NC_037639.1	10041889	10043794	+	1906	543	637	293	330	380	563	395	533	381	588	444	341
gene-LOC102655857	NC_037639.1	10043939	10046008	+	2070	347	509	192	213	236	389	284	434	230	368	286	284
gene-Or25	NC_037639.1	10046322	10048692	+	2371	72	128	54	58	50	79	57	66	53	79	70	62
gene-LOC107966088	NC_037639.1	10046889	10059095	-	12207	1008	1600	664	794	871	1324	1000	1231	491	914	828	737
gene-Or26	NC_037639.1	10049035	10051106	+	2072	0	0	0	0	0	0	0	0	0	0	0	0
gene-Or27	NC_037639.1	10051858	10053414	+	1557	0	0	0	0	0	0	0	0	0	0	0	0
gene-Or30	NC_037639.1	10057004	10063608	+	6605	1943	3053	1532	1707	1658	2969	1606	2213	1000	1795	1905	1536
gene-LOC726097	NC_037639.1	10062610	10065521	+	2912	768	1218	515	653	688	1078	669	859	424	790	781	650
gene-LOC102656092	NC_037639.1	10067130	10069942	-	2813	97	134	51	61	62	118	80	108	38	60	74	69
gene-LOC100577334	NC_037639.1	10067275	10069679	+	2405	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218602	NC_037639.1	10069964	10072113	+	2150	1028	1524	610	707	763	1294	882	1147	492	877	1056	772
gene-Or35	NC_037639.1	10072854	10074595	+	1742	3705	4944	1996	2138	2506	3874	3595	3901	1803	3218	3567	2463
gene-LOC100577226	NC_037639.1	10074584	10076944	+	2361	3985	5058	2556	2537	2966	4374	3622	4074	2315	3662	4315	2727
gene-Or37	NC_037639.1	10077675	10079910	+	2236	1331	1836	793	886	1068	1605	1480	1704	913	1425	1556	1021
gene-LOC107963966	NC_037639.1	10080641	10082956	+	2316	889	1236	550	593	651	1049	930	1100	637	1011	1005	773
gene-LOC100577101	NC_037639.1	10083616	10085910	+	2295	516	676	303	285	362	520	562	524	289	530	528	403
gene-LOC100577068	NC_037639.1	10086850	10089330	+	2481	266	328	123	140	188	286	302	274	123	225	266	194
gene-Or41	NC_037639.1	10090900	10092877	+	1978	199	293	105	112	156	256	226	229	121	189	190	174
gene-LOC100576984	NC_037639.1	10094267	10096818	+	2552	276	318	120	143	162	270	308	276	155	249	227	228
gene-LOC107966095	NC_037639.1	10095847	10099262	-	3416	11	17	5	6	12	12	14	19	6	16	12	14
gene-LOC100576944	NC_037639.1	10098208	10100642	+	2435	159	253	95	98	158	219	182	220	114	199	183	132
gene-LOC113218588	NC_037639.1	10100712	10103203	-	2492	42	53	20	17	30	72	58	37	21	39	38	31
gene-LOC100576914	NC_037639.1	10102314	10104414	+	2101	79	109	54	42	65	114	90	111	62	98	87	63
gene-LOC100576881	NC_037639.1	10104829	10106838	+	2010	89	179	79	64	96	151	128	106	64	88	101	94
gene-LOC113218533	NC_037639.1	10108355	10110552	+	2198	43	81	48	31	39	68	60	63	28	46	51	53
gene-LOC102656676	NC_037639.1	10109678	10113255	-	3578	18	28	12	10	21	29	27	35	12	18	17	23
gene-LOC100576816	NC_037639.1	10112336	10114588	+	2253	41	75	42	33	54	75	51	62	29	62	53	45
gene-LOC100576783	NC_037639.1	10114981	10117008	+	2028	122	246	101	91	97	231	112	144	67	124	114	104
gene-Or50	NC_037639.1	10117134	10119750	+	2617	130	211	91	82	94	189	136	131	60	97	120	128
gene-LOC107966089	NC_037639.1	10118308	10123243	-	4936	30	42	26	20	20	47	36	34	10	17	24	24
gene-Or51	NC_037639.1	10121395	10123538	+	2144	5	7	6	5	4	8	4	3	1	2	6	3
gene-Or52	NC_037639.1	10123985	10125552	+	1568	76	119	49	47	48	110	72	88	45	52	71	62
gene-Or53	NC_037639.1	10126414	10127954	+	1541	79	134	68	58	71	111	89	92	28	42	79	55
gene-LOC102656907	NC_037639.1	10128418	10131385	+	2968	93	150	73	78	77	153	96	131	64	101	94	81
gene-Or55	NC_037639.1	10130630	10133207	+	2578	62	77	33	35	35	54	50	44	26	42	46	41
gene-Or56	NC_037639.1	10134234	10136939	+	2706	139	236	101	90	95	200	186	177	76	124	140	146
gene-Or57	NC_037639.1	10137450	10142473	+	5024	438	836	397	387	423	808	559	666	358	570	487	468
gene-Or58	NC_037639.1	10142917	10144562	+	1646	208	334	189	215	202	365	225	288	140	218	222	218
gene-LOC102653637	NC_037639.1	10144891	10147722	+	2832	386	625	296	294	333	565	367	448	216	342	349	298
gene-LOC102653703	NC_037639.1	10147668	10149735	+	2068	380	672	385	324	373	657	434	491	308	419	464	342
gene-LOC102655435	NC_037639.1	10149997	10152787	+	2791	180	264	115	115	145	212	179	197	106	151	151	148
gene-SPG11	NC_037639.1	10153129	10160953	+	7825	7748	11244	6077	5659	6775	10038	7643	9474	4996	6891	8856	6512
gene-LOC113218586	NC_037639.1	10161631	10162376	+	746	325	378	254	249	295	425	213	296	193	302	284	206
gene-LOC726583	NC_037639.1	10162812	10166006	-	3195	4594	6120	3725	3831	3930	6161	3854	4762	2584	4081	4331	3202
gene-LOC100576571	NC_037639.1	10167279	10169328	+	2050	3403	4490	2764	2883	3008	4520	2952	3486	2201	3004	3570	2244
gene-LOC550664	NC_037639.1	10170652	10173751	+	3100	4162	6050	3498	3524	3576	5346	3859	4439	2519	3694	3968	3056
gene-LOC412132	NC_037639.1	10177757	10189421	-	11665	14084	22620	7531	7275	8855	14000	12395	15691	6355	10336	11324	9100
gene-LOC552365	NC_037639.1	10190225	10193905	+	3681	5487	7859	4205	3622	4083	5979	5178	6566	3061	4791	5463	4032
gene-LOC726679	NC_037639.1	10195112	10198157	+	3046	3488	6534	2930	2720	2843	4818	3004	4427	2145	3108	3658	3010
gene-LOC412005	NC_037639.1	10198381	10201585	+	3205	4306	5717	2896	3015	3484	5683	4451	5093	2305	3765	4368	2846
gene-LOC726711	NC_037639.1	10203023	10203797	-	775	778	1137	832	890	756	1186	617	706	599	659	794	635
gene-LOC102654653	NC_037639.1	10204195	10220488	+	16294	14921	25572	8806	8008	9632	15052	11720	18093	8024	12051	14807	10532
gene-LOC408693	NC_037639.1	10220125	10236156	-	16032	13544	20115	8182	8488	9620	13127	11949	15311	9295	13667	15110	9387
gene-LOC107964030	NC_037639.1	10227566	10232199	+	4634	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC726747	NC_037639.1	10237172	10238059	-	888	5777	7025	4749	4914	5022	6248	5062	5618	4880	5645	5705	5003
gene-LOC410874	NC_037639.1	10238687	10250395	+	11709	9691	14758	4523	4392	5286	8594	7961	10233	4314	6250	7748	5372
gene-LOC408694	NC_037639.1	10255351	10290009	+	34659	3401	6577	2691	3029	2782	4346	3410	4841	3064	4342	5533	3911
gene-LOC408695	NC_037639.1	10290243	10291889	-	1647	84771	107706	61186	58252	59710	83444	72810	95222	62760	84236	79813	71657
gene-LOC408696	NC_037639.1	10292327	10293766	-	1440	80789	87612	63808	61016	62595	80545	75405	76875	64565	79236	77505	71803
gene-LOC726783	NC_037639.1	10295664	10299129	-	3466	1894	2597	1240	1290	1094	1570	1827	1924	1298	1909	1673	1730
gene-LOC726793	NC_037639.1	10300589	10302675	-	2087	11853	16571	7484	7159	6361	10209	10083	10165	5645	9247	9754	8798
gene-LOC726803	NC_037639.1	10308332	10309331	+	1000	882	1187	231	707	569	158	1237	1140	1005	1210	1279	1894
gene-LOC100578437	NC_037639.1	10309560	10319363	+	9804	1680	2695	991	1054	1197	1446	1391	1787	1220	1581	2191	1718
gene-LOC107964086	NC_037639.1	10320346	10325020	-	4675	687	1325	963	883	815	1437	557	796	634	876	1319	650
gene-LOC408697	NC_037639.1	10328668	10377206	+	48539	6292	8447	4613	4606	5129	7344	5117	6283	3727	5382	6185	4657
gene-LOC726840	NC_037639.1	10378119	10379484	+	1366	1944	2917	1701	1765	1732	2524	1742	2020	1428	1818	2006	1581
gene-LOC410875	NC_037639.1	10379535	10380927	+	1393	2598	3633	2082	2039	2189	3210	2447	2892	1967	2570	2944	2034
gene-LOC410876	NC_037639.1	10380850	10383258	-	2409	813	1211	651	667	699	1149	742	955	595	736	973	639
gene-Mir315	NC_037639.1	10406537	10406618	+	82	9	22	6	6	9	12	4	17	8	19	11	5
gene-LOC100576403	NC_037639.1	10408977	10409725	-	749	38	110	31	52	52	54	44	61	33	56	52	30
gene-LOC410877	NC_037639.1	10413001	10414723	-	1723	7210	10883	7048	7221	7136	10887	6554	8537	5671	7272	8521	6313
gene-LOC550806	NC_037639.1	10415213	10419841	+	4629	14776	21919	12634	13112	13067	20084	13820	16897	9214	13237	15229	11915
gene-LOC551801	NC_037639.1	10421057	10428716	+	7660	4392	7625	2814	2870	2971	4416	3730	4764	2068	3262	3868	2712
gene-LOC726899	NC_037639.1	10435479	10438076	+	2598	2367	3170	1885	1897	1919	2910	2082	2601	1541	2058	2457	1697
gene-LOC726924	NC_037639.1	10439559	10500869	+	61311	50416	89325	31218	27116	30312	45495	36252	68545	32688	42941	58211	40219
gene-LOC551711	NC_037639.1	10501620	10508029	-	6410	1288	2330	1518	1363	1465	2364	1185	1608	888	1236	1610	1110
gene-LOC100576433	NC_037639.1	10508558	10512214	-	3657	3040	4516	2521	2611	2601	4245	2901	3427	1932	2656	3316	2303
gene-LOC411671	NC_037639.1	10513391	10518691	+	5301	2999	4629	2182	2221	2567	3997	2679	3263	1442	2154	2721	2230
gene-LOC726956	NC_037639.1	10517411	10520530	-	3120	3810	5857	3605	3608	3524	5477	3324	4241	2534	3299	4101	3083
gene-LOC413186	NC_037639.1	10522063	10524943	-	2881	5295	6034	3413	3457	4021	5279	4092	5997	3237	4199	4723	4011
gene-LOC100578356	NC_037639.1	10527547	10533056	-	5510	2339	3280	1706	1771	2015	3462	2266	2388	1193	1661	2401	1609
gene-TRNAG-UCC	NC_037639.1	10534429	10534500	-	72	0	0	0	0	0	1	0	0	0	0	1	0
gene-TRNAG-UCC-2	NC_037639.1	10534785	10534856	-	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-3	NC_037639.1	10534951	10535022	-	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-4	NC_037639.1	10535117	10535188	-	72	1	0	0	0	1	0	0	0	0	0	0	0
gene-TRNAA-UGC-2	NC_037639.1	10559858	10559929	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAL-UAG	NC_037639.1	10567245	10567324	+	80	0	2	0	0	0	0	0	1	0	0	0	0
gene-TRNAQ-CUG-2	NC_037639.1	10567861	10567932	-	72	0	1	0	0	1	1	1	0	0	0	0	0
gene-TRNAA-UGC-3	NC_037639.1	10568373	10568444	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAL-UAA-2	NC_037639.1	10574374	10574456	-	83	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102656216	NC_037639.1	10576694	10599530	+	22837	10	12	1	8	7	1	5	9	3	0	6	3
gene-LOC100577827	NC_037639.1	10728122	10808826	-	80705	186	283	48	70	197	89	300	413	175	195	238	207
gene-LOC113219427	NC_037639.1	10847517	10862552	-	15036	94	226	46	106	76	130	82	135	52	100	89	88
gene-LOC107964072	NC_037639.1	10854838	10861515	-	6678	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100577670	NC_037639.1	10862818	10889458	+	26641	692	1460	345	396	395	603	842	881	610	872	807	555
gene-LOC100576284	NC_037639.1	10909994	10913045	-	3052	12	24	13	8	9	19	12	23	8	3	16	10
gene-LOC100578730	NC_037639.1	10913164	10919856	-	6693	69	173	57	51	40	81	63	140	56	94	89	45
gene-LOC726987	NC_037639.1	10921963	10931968	-	10006	1532	2800	1060	1456	876	1842	922	1945	869	1466	1705	1054
gene-LOC100577255	NC_037639.1	10934176	11047744	-	113569	257	656	181	152	168	220	279	438	187	238	277	217
gene-TRNAQ-UUG	NC_037639.1	10947112	10947183	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-UUG-2	NC_037639.1	10947268	10947339	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-UUG-3	NC_037639.1	10947433	10947504	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-CUG-3	NC_037639.1	10947591	10947662	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-UUG-4	NC_037639.1	10948219	10948290	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-UUG-5	NC_037639.1	10948382	10948453	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-CUG-4	NC_037639.1	10948545	10948616	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAY-GUA	NC_037639.1	10949184	10949280	-	97	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAQ-UUG-6	NC_037639.1	10955888	10955959	-	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102656630	NC_037639.1	10986767	10989283	+	2517	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410872	NC_037639.1	11050084	11051755	-	1672	1864	2802	1727	1743	1736	2572	1571	1817	1337	1586	1953	1379
gene-LOC410871	NC_037639.1	11051969	11055846	+	3878	7544	11179	7087	7354	7289	10841	7208	8664	5416	7267	8650	6212
gene-LOC724187	NC_037639.1	11056209	11060453	+	4245	674	1048	495	637	579	1032	554	577	340	519	682	546
gene-LOC551364	NC_037639.1	11075400	11123846	+	48447	277	574	180	202	162	330	209	540	205	367	368	288
gene-Mir3800	NC_037639.1	11096681	11096794	+	114	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAL-AAG-2	NC_037639.1	11168627	11168708	+	82	0	0	0	0	1	0	0	0	0	0	0	0
gene-LOC100577749	NC_037639.1	11170456	11178492	+	8037	99	223	55	63	69	112	76	150	51	81	118	62
gene-LOC410870	NC_037639.1	11188043	11226452	+	38410	855	2103	406	510	458	878	1020	1111	536	821	1149	602
gene-Mir981	NC_037639.1	11209287	11209380	+	94	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC408691	NC_037639.1	11226149	11227681	-	1533	5041	6546	4454	4478	4555	6048	4615	5556	3846	5229	5458	4206
gene-LOC410869	NC_037639.1	11227670	11233515	+	5846	1636	2567	1320	1381	1308	2086	1372	1867	955	1456	1640	1193
gene-LOC100578833	NC_037639.1	11228685	11231570	-	2886	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC724507	NC_037639.1	11231597	11234197	-	2601	635	1479	414	396	476	930	608	970	366	536	750	594
gene-LOC410867	NC_037639.1	11236648	11291397	+	54750	4214	9439	3412	3569	3276	5029	4417	6726	4147	6323	7642	5106
gene-LOC113218589	NC_037639.1	11244432	11266012	-	21581	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC408690	NC_037639.1	11290917	11340288	-	49372	1756	3020	1961	1756	1678	2160	1492	2102	2133	2744	3357	2175
gene-LOC100578801	NC_037639.1	11342364	11344088	-	1725	240	455	154	129	163	326	232	350	135	203	273	207
gene-Fabp-2	NC_037639.1	11346241	11349798	+	3558	26944	35532	25514	25856	24843	33795	27319	28402	21931	26341	26309	24401
gene-LOC551008	NC_037639.1	11349723	11351105	-	1383	1493	2387	1489	1508	1397	2151	1276	1726	1149	1340	1689	1288
gene-LOC100578691	NC_037639.1	11351787	11354898	+	3112	1273	2329	1341	1276	1324	2073	1114	1517	870	1026	1436	1059
gene-LOC107964104	NC_037639.1	11355697	11357162	+	1466	18869	21697	14878	15128	16086	18991	17938	19660	16462	17357	18673	17876
gene-LOC102655330	NC_037639.1	11358576	11361627	+	3052	181	290	157	138	180	332	156	169	127	154	171	160
gene-LOC113218587	NC_037639.1	11362105	11365012	+	2908	76	123	82	83	68	184	48	65	40	55	95	75
gene-LOC410866	NC_037639.1	11377344	11442602	-	65259	3757	8041	3260	3086	2213	4209	3906	4887	3059	4413	5973	3465
gene-LOC724851	NC_037639.1	11473642	11553047	-	79406	4173	7724	3442	3165	2564	4617	3568	5526	3010	4443	5715	3454
gene-LOC113219429	NC_037639.1	11549687	11552927	+	3241	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410865	NC_037639.1	11553332	11566539	-	13208	2175	4177	1347	1210	1232	1958	1640	3124	1202	1839	2411	1497
gene-LOC410864	NC_037639.1	11566497	11568964	+	2468	5007	7340	4131	4241	4202	6455	4684	5630	2941	4372	5194	3632
gene-LOC410863	NC_037639.1	11570368	11576315	-	5948	2249	3428	2118	2060	2241	3335	1939	2439	1367	1851	2434	1558
gene-LOC100577605	NC_037639.1	11574226	11576222	+	1997	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102654905	NC_037639.1	11576298	11577367	+	1070	10	21	11	16	8	14	10	17	7	9	13	11
gene-LOC100578478	NC_037639.1	11577242	11581439	-	4198	634	692	608	572	588	852	555	674	331	596	769	564
gene-LOC410862	NC_037639.1	11582377	11590912	-	8536	2178	2976	1530	1649	1603	2216	1723	2791	1332	2405	2965	2056
gene-LOC102654726	NC_037639.1	11602646	11610747	-	8102	3	22	7	2	1	8	9	12	1	10	4	2
gene-LOC408688	NC_037639.1	11631832	11746660	+	114829	1897	4765	898	1021	1131	1507	1574	3361	1393	1682	2117	1557
gene-LOC551914	NC_037639.1	11747327	11752279	+	4953	3636	5997	2817	2727	2806	4163	2752	4092	2711	3748	4346	3203
gene-LOC410860	NC_037639.1	11752634	11765258	-	12625	1877	3064	951	998	955	1429	1207	1865	886	1719	1632	1392
gene-LOC408687	NC_037639.1	11768423	11769922	+	1500	3192	4770	3192	3082	3256	4660	2880	3623	2289	3221	3855	2608
gene-LOC100578213	NC_037639.1	11770170	11772831	+	2662	876	1304	815	957	849	1199	769	906	556	825	974	670
gene-LOC107964035	NC_037639.1	11770742	11772605	-	1864	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC725143	NC_037639.1	11773003	11775453	+	2451	2579	3912	2320	2395	2404	3543	2370	2988	1997	2658	3201	2152
gene-LOC107966085	NC_037639.1	11774241	11775285	-	1045	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100578144	NC_037639.1	11777012	11782855	-	5844	167	275	79	70	92	145	143	200	94	177	166	137
gene-LOC100578072	NC_037639.1	11784783	11787850	+	3068	94	159	86	75	86	122	105	118	79	133	141	99
gene-LOC100577530	NC_037639.1	11789056	11809785	-	20730	2194	4239	1440	1467	1415	2227	2023	2471	1315	2276	2589	1916
gene-LOC100577496	NC_037639.1	11811393	11815216	-	3824	394	462	279	221	202	293	345	363	246	382	412	287
gene-LOC102653640	NC_037639.1	11815377	11822820	-	7444	1505	1989	1196	1116	1171	1585	1294	1627	902	1422	1624	1171
gene-LOC408686	NC_037639.1	11819934	11822033	+	2100	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410857	NC_037639.1	11826715	11837150	+	10436	173921	252156	207527	203669	214019	295467	151650	193330	153086	173216	208325	180913
gene-LOC102653599	NC_037639.1	11829037	11837833	-	8797	4161	8151	3121	3021	3220	6043	3333	5149	2078	2772	3501	3061
gene-LOC410856	NC_037639.1	11840402	11967737	-	127336	4653	6502	3892	3859	4205	5718	4312	5209	3674	4506	5012	3885
gene-LOC410855	NC_037639.1	11842460	11844677	+	2218	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410854	NC_037639.1	11844820	11846382	+	1563	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410853	NC_037639.1	11978778	12129219	+	150442	2451	6397	2149	1911	1913	2917	2342	3848	2451	3266	4084	2467
gene-LOC725491	NC_037639.1	12129848	12134050	-	4203	15126	20177	12483	12053	12643	17627	13711	16654	10948	14587	15795	12913
gene-LOC551477	NC_037639.1	12134023	12135788	+	1766	2357	3210	2071	1904	2047	2871	2028	2444	1740	2312	2551	1886
gene-Eaat-2	NC_037639.1	12135342	12138725	-	3384	28128	31542	9334	8134	11074	15488	19452	31030	12557	20094	21804	19479
gene-LOC725892	NC_037639.1	12138913	12143374	+	4462	3620	4336	1798	1906	2074	2743	2689	3476	2068	2866	2948	1980
gene-LOC102655971	NC_037639.1	12144365	12146222	+	1858	4232	5737	3692	3563	3828	5730	3928	4564	2952	3777	4567	3287
gene-LOC551395	NC_037639.1	12146286	12149497	-	3212	8218	9834	5579	4976	5259	6875	7088	7404	5243	6732	6662	5691
gene-LOC408685	NC_037639.1	12149815	12295235	+	145421	22196	41512	18901	17519	18146	24505	18408	28248	19567	25020	30695	22793
gene-LOC410852	NC_037639.1	12306207	12420287	+	114081	22029	32121	13992	12658	13734	19639	15774	22588	14451	17270	21596	16857
gene-LOC724211	NC_037639.1	12317475	12319278	-	1804	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107966114	NC_037639.1	12396463	12410228	+	13766	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410851	NC_037639.1	12420718	12442834	-	22117	795	1811	787	675	742	1087	675	1042	692	963	1126	838
gene-Mir3801	NC_037639.1	12427154	12427293	+	140	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410850	NC_037639.1	12443562	12446826	+	3265	392	512	332	316	347	539	316	433	259	344	453	316
gene-LOC113218553	NC_037639.1	12446330	12452944	-	6615	59	66	47	58	49	81	28	48	23	50	65	42
gene-LOC551122	NC_037639.1	12446934	12448564	-	1631	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410849	NC_037639.1	12448648	12450882	-	2235	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410848	NC_037639.1	12451124	12456300	+	5177	5672	7936	3611	3089	3566	6258	4133	5848	2653	4110	5025	3589
gene-LOC113218605	NC_037639.1	12455924	12463188	-	7265	107	183	101	70	98	160	68	112	100	85	162	101
gene-LOC724508	NC_037639.1	12456570	12466972	+	10403	4010	7441	4058	3816	3935	6571	3431	5210	2760	4031	5089	3649
gene-LOC100577751	NC_037639.1	12510435	12529550	-	19116	222	508	151	150	120	209	176	325	119	215	333	286
gene-LOC724600	NC_037639.1	12533644	12534562	-	919	975	1609	911	914	920	1386	866	978	743	952	1122	945
gene-LOC724648	NC_037639.1	12535015	12536653	+	1639	2508	3527	2069	1992	2188	3003	2204	2767	1786	2408	2780	2075
gene-LOC410844	NC_037639.1	12537562	12539923	-	2362	3220	5112	2883	2981	2775	4507	2926	3456	1761	2771	3045	2202
gene-LOC550739	NC_037639.1	12540497	12543825	-	3329	5744	7712	4278	4261	4560	7010	5294	6071	3562	5176	5855	3970
gene-LOC724775	NC_037639.1	12544831	12548551	-	3721	8896	12448	7246	7352	7945	11114	8515	10306	6108	8425	9530	6957
gene-LOC552124	NC_037639.1	12550640	12558638	+	7999	8687	11843	8043	8434	8245	11723	7003	8439	5534	8003	8505	7507
gene-LOC552101	NC_037639.1	12563656	12595060	+	31405	1091	3127	924	1055	886	1595	1106	1656	843	1318	1740	1091
gene-LOC102653857	NC_037639.1	12595178	12595889	+	712	61	166	62	48	58	121	50	101	45	74	85	63
gene-LOC100577719	NC_037639.1	12595987	12598959	+	2973	442	1034	498	436	395	837	408	576	328	510	660	414
