# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/silkworm_genome/GCF_000151625.1_ASM15162v1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR10836807_dupsRemoved.bam" "SRR10836808_dupsRemoved.bam" "SRR10836809_dupsRemoved.bam" "SRR10836810_dupsRemoved.bam" "SRR10836811_dupsRemoved.bam" "SRR10836812_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10836807_dupsRemoved.bam	SRR10836808_dupsRemoved.bam	SRR10836809_dupsRemoved.bam	SRR10836810_dupsRemoved.bam	SRR10836811_dupsRemoved.bam	SRR10836812_dupsRemoved.bam
gene-LOC101739727	NW_004581723.1	707531	732764	-	25234	7	4	7	7	0	11
gene-LOC101739866	NW_004581723.1	739935	750199	+	10265	113	152	131	68	0	66
gene-LOC101740000	NW_004581723.1	750902	758343	-	7442	645	733	585	1311	0	1225
gene-LOC101743588	NW_004581723.1	768969	818319	+	49351	25	34	21	9	0	6
gene-LOC110385010	NW_004581723.1	825947	827210	+	1264	5	3	1	1	0	0
gene-LOC101743728	NW_004581723.1	832443	841981	-	9539	28	20	27	2	0	2
gene-LOC101740131	NW_004581723.1	850139	867811	+	17673	495	512	425	448	0	488
gene-LOC733140	NW_004581723.1	871040	878783	-	7744	11	12	7	9	0	4
gene-LOC101740271	NW_004581723.1	891886	900534	+	8649	4080	4399	3709	5144	0	4939
gene-LOC101740776	NW_004581723.1	905582	913037	-	7456	89	84	89	402	0	335
gene-LOC101744170	NW_004581723.1	972258	1078710	+	106453	36	40	45	60	0	59
gene-LOC110385009	NW_004581723.1	1083187	1092779	+	9593	61	53	58	30	0	26
gene-LOC101744314	NW_004581723.1	1094793	1140890	-	46098	35	33	39	41	0	45
gene-LOC101740916	NW_004581723.1	1163888	1188558	-	24671	299	317	274	1481	0	1220
gene-LOC101741058	NW_004581723.1	1190019	1235000	+	44982	1445	1609	1394	1861	0	1718
gene-Kynu	NW_004581723.1	1234998	1236835	-	1838	0	0	0	0	0	0
gene-LOC101744457	NW_004581723.1	1249048	1256274	+	7227	1	1	1	1	0	2
gene-LOC101741203	NW_004581723.1	1257205	1258402	+	1198	624	671	569	879	0	816
gene-LOC101744746	NW_004581723.1	1322301	1329797	-	7497	2	3	0	7	0	3
gene-Mir3210	NW_004581723.1	1635731	1635844	+	114	0	0	0	0	0	0
gene-LOC101745031	NW_004581723.1	1703306	1895078	+	191773	63	58	70	143	0	135
gene-LOC110385012	NW_004581723.1	1712646	1717677	-	5032	0	0	0	0	0	0
gene-LOC110385011	NW_004581723.1	1895166	1898875	-	3710	4	3	2	2	0	2
gene-LOC101745180	NW_004581723.1	1899752	1908591	-	8840	6	3	5	2	0	3
gene-LOC101739300	NW_004581724.1	679	26281	+	25603	2204	2507	2105	4512	0	4457
gene-LOC101746183	NW_004581724.1	30580	35253	-	4674	211	254	229	220	0	224
gene-LOC110385017	NW_004581724.1	37008	39937	-	2930	197	240	194	256	0	249
gene-LOC110385016	NW_004581724.1	40037	41431	-	1395	28	34	25	63	0	47
gene-LOC101739585	NW_004581724.1	41044	48795	-	7752	125	132	113	216	0	207
gene-LOC101746327	NW_004581724.1	51517	60644	-	9128	1756	2067	1648	2253	0	2047
gene-LOC101746466	NW_004581724.1	60721	71556	+	10836	474	563	510	644	0	564
gene-LOC101746612	NW_004581724.1	96197	105476	+	9280	608	697	596	627	0	545
gene-LOC110385019	NW_004581724.1	106499	108098	-	1600	30	53	44	40	0	44
gene-LOC101746752	NW_004581724.1	107617	129012	+	21396	2207	2428	2003	2201	0	2138
gene-LOC110385020	NW_004581724.1	116078	117579	-	1502	0	0	0	0	0	0
gene-LOC110385018	NW_004581724.1	119383	120895	+	1513	0	0	0	0	0	0
gene-LOC101746980	NW_004581724.1	149501	154842	+	5342	61	66	54	98	0	87
gene-LOC101747114	NW_004581724.1	163636	167837	-	4202	154	167	154	168	0	156
gene-LOC101735319	NW_004581724.1	168500	182749	+	14250	3662	4126	3581	4183	0	3931
gene-LOC101739728	NW_004581724.1	186178	195533	+	9356	1149	1278	1071	1510	0	1391
gene-LOC105841475	NW_004581724.1	197287	204801	+	7515	10	29	14	15	0	18
gene-LOC101739867	NW_004581724.1	206008	327819	-	121812	2774	3050	2631	6724	0	6109
gene-LOC110385021	NW_004581724.1	343416	344125	+	710	13	18	21	25	0	29
gene-LOC110385024	NW_004581724.1	353789	355921	-	2133	275	252	240	37	0	48
gene-LOC733083	NW_004581724.1	408310	418134	-	9825	852	977	877	819	0	797
gene-LOC105841476	NW_004581724.1	420780	426879	-	6100	2	8	5	5	0	5
gene-LOC101740132	NW_004581724.1	427016	518219	+	91204	361	410	376	569	0	509
gene-LOC101735458	NW_004581724.1	521048	526472	-	5425	15	8	6	19	0	6
gene-LOC101735596	NW_004581724.1	526867	535161	+	8295	59	67	78	66	0	78
gene-LOC110385022	NW_004581724.1	535131	536546	-	1416	5	4	8	5	0	4
gene-LOC101740272	NW_004581724.1	537890	557842	+	19953	132	165	133	549	0	468
gene-LOC101740403	NW_004581724.1	563332	572589	-	9258	462	486	429	849	0	720
gene-LOC101735736	NW_004581724.1	580798	584006	-	3209	644	733	573	818	0	815
gene-LOC101740539	NW_004581724.1	585293	596983	+	11691	246	251	238	504	0	484
gene-LOC101735962	NW_004581724.1	612683	632808	-	20126	791	860	740	1297	0	1187
gene-LOC101736177	NW_004581724.1	633800	649151	+	15352	367	385	338	736	0	679
gene-LOC101740675	NW_004581724.1	642408	663572	-	21165	578	649	517	628	0	588
gene-LOC101740817	NW_004581724.1	665984	755152	-	89169	4847	5315	4636	5593	0	5336
gene-LOC101736315	NW_004581724.1	758413	763052	+	4640	7012	7716	6768	10994	0	10149
gene-LOC101740963	NW_004581724.1	769201	872072	-	102872	857	1002	840	1324	0	1168
gene-LOC110385025	NW_004581724.1	897918	899403	-	1486	6	4	12	24	0	20
gene-LOC101741104	NW_004581724.1	901451	907358	-	5908	19	14	11	40	0	32
gene-LOC101741244	NW_004581724.1	910111	916481	-	6371	19	19	11	27	0	19
gene-LOC110385015	NW_004581724.1	951566	952455	-	890	45	53	51	79	0	69
gene-LOC778517	NW_004581724.1	953427	956425	-	2999	1557	1611	1482	1629	0	1505
gene-LOC101736437	NW_004581724.1	957014	982943	+	25930	99	130	101	313	0	302
gene-LOC101736565	NW_004581724.1	989850	1006466	-	16617	931	1116	983	1143	0	1081
gene-LOC732868	NW_004581724.1	1023109	1031729	-	8621	761	949	784	1083	0	1053
gene-pofut2	NW_004581724.1	1032730	1033947	+	1218	264	291	263	265	0	234
gene-LOC100101209	NW_004581724.1	1035340	1088334	+	52995	225	230	176	653	0	602
gene-LOC105841483	NW_004581724.1	1065699	1070706	-	5008	0	0	0	0	0	0
gene-LOC101736798	NW_004581724.1	1071763	1078633	-	6871	0	0	0	0	0	0
gene-LOC105841477	NW_004581724.1	1094422	1096200	-	1779	7	15	11	14	0	14
gene-LOC101736968	NW_004581724.1	1136038	1148706	+	12669	1074	1220	962	1298	0	1262
gene-LOC101741520	NW_004581724.1	1150010	1175504	-	25495	13283	14632	12689	2552	0	2515
gene-LOC101741802	NW_004581724.1	1181600	1197075	+	15476	5	8	10	8	0	12
gene-LOC101741951	NW_004581724.1	1215068	1238576	-	23509	8	8	9	7	0	6
gene-LOC105841478	NW_004581724.1	1249814	1251118	-	1305	0	0	0	0	0	0
gene-CPR48	NW_004581724.1	1263275	1272614	-	9340	13	24	13	16	0	18
gene-LOC101737342	NW_004581724.1	1279521	1294851	-	15331	845	958	779	991	0	919
gene-LOC101737578	NW_004581724.1	1296143	1316875	-	20733	482	503	459	600	0	570
gene-Mir3269	NW_004581724.1	1307877	1308005	-	129	0	0	0	0	0	0
gene-LOC101737719	NW_004581724.1	1319130	1323997	+	4868	824	882	714	697	0	640
gene-LOC101737856	NW_004581724.1	1336912	1340620	-	3709	2	1	3	3	0	2
gene-LOC101742387	NW_004581724.1	1341742	1395645	+	53904	61	79	59	322	0	338
gene-LOC101737987	NW_004581724.1	1397346	1400423	+	3078	539	652	557	729	0	746
gene-LOC101742535	NW_004581724.1	1404346	1426888	-	22543	407	425	352	761	0	668
gene-LOC101742826	NW_004581724.1	1488439	1508024	+	19586	579	706	575	925	0	850
gene-LOC110385023	NW_004581724.1	1505759	1508217	-	2459	0	0	0	0	0	0
gene-LOC101738119	NW_004581724.1	1511516	1515456	+	3941	811	907	749	1377	0	1282
gene-LOC101738248	NW_004581724.1	1517909	1518634	+	726	92	110	112	136	0	130
gene-LOC101738387	NW_004581724.1	1518780	1520196	+	1417	717	766	719	505	0	480
gene-LOC101738525	NW_004581724.1	1523830	1540076	+	16247	503	582	437	170	0	157
gene-LOC101738657	NW_004581724.1	1542379	1549578	-	7200	593	647	514	466	0	449
gene-LOC101738795	NW_004581724.1	1551502	1574558	+	23057	775	821	736	1215	0	1141
gene-LOC101742971	NW_004581724.1	1584818	1612316	+	27499	424	493	381	988	0	921
gene-LOC105841479	NW_004581724.1	1621036	1627084	+	6049	0	0	2	1	0	1
gene-LOC101743391	NW_004581724.1	1628081	1648437	+	20357	10	18	5	12	0	10
gene-LOC101739017	NW_004581724.1	1659269	1669309	-	10041	8	9	11	16	0	12
gene-LOC101739165	NW_004581724.1	1671072	1673164	-	2093	349	387	362	292	0	275
gene-LOC101743674	NW_004581724.1	1673343	1690437	+	17095	364	390	334	639	0	562
gene-LOC101743822	NW_004581724.1	1745693	1772436	-	26744	855	974	887	1539	0	1484
gene-LOC105841481	NW_004581724.1	1772520	1793628	+	21109	23	16	26	25	0	29
gene-LOC101735737	NW_004581725.1	676	9846	-	9171	37	29	38	104	0	95
gene-LOC101744834	NW_004581725.1	12836	15694	+	2859	142	173	141	107	0	79
gene-LOC101744981	NW_004581725.1	18232	52482	-	34251	958	1016	883	1462	0	1245
gene-LOC101745129	NW_004581725.1	54038	58011	+	3974	765	893	768	907	0	892
gene-LOC733100	NW_004581725.1	66595	75883	-	9289	949	1074	894	2056	0	2000
gene-GlcNAcase2	NW_004581725.1	78856	97089	-	18234	472	524	435	1069	0	951
gene-GlcNAcase3	NW_004581725.1	114343	128176	-	13834	932	1097	944	2514	0	2280
gene-LOC101745374	NW_004581725.1	139225	144801	+	5577	967	1022	926	1120	0	1068
gene-LOC101735868	NW_004581725.1	179832	413047	+	233216	810	943	758	923	0	837
gene-LOC101745518	NW_004581725.1	234265	235913	+	1649	0	0	0	0	0	0
gene-TRNAE-CUC-6	NW_004581725.1	234636	234707	+	72	0	0	0	0	0	0
gene-LOC101745662	NW_004581725.1	434353	436254	+	1902	17	14	21	7	0	5
gene-LOC110385027	NW_004581725.1	438262	442790	-	4529	2253	2371	2110	3142	0	2973
gene-LOC101745812	NW_004581725.1	549936	661967	+	112032	54	54	37	53	0	55
gene-LOC105841486	NW_004581725.1	688179	688625	+	447	0	2	0	0	0	0
gene-LOC101736132	NW_004581725.1	712899	721594	-	8696	1591	1843	1598	1959	0	1847
gene-LOC101746040	NW_004581725.1	818802	847978	+	29177	36	28	40	15	0	26
gene-LOC110385028	NW_004581725.1	901613	902128	+	516	0	0	0	0	0	0
gene-LOC101736264	NW_004581725.1	928532	941347	-	12816	212	235	207	396	0	352
gene-LOC692961	NW_004581725.1	943388	957036	+	13649	289	313	247	682	0	678
gene-LOC101746184	NW_004581725.1	960359	982193	-	21835	1462	1556	1359	2671	0	2470
gene-LOC101746328	NW_004581725.1	985122	1009891	+	24770	289	304	221	539	0	552
gene-LOC101746467	NW_004581725.1	1013121	1022181	-	9061	216	238	193	545	0	547
gene-Cpkc	NW_004581725.1	1022940	1238284	+	215345	235	281	230	500	0	470
gene-LOC110385026	NW_004581725.1	1211636	1215341	-	3706	0	0	0	0	0	0
gene-LOC101746701	NW_004581725.1	1239987	1245335	-	5349	54	68	67	97	0	89
gene-LOC101736521	NW_004581725.1	1250928	1257940	-	7013	1569	1621	1399	2030	0	1850
gene-LOC101746840	NW_004581725.1	1258595	1266305	+	7711	1739	1897	1640	2829	0	2727
gene-LOC100500932	NW_004581725.1	1266303	1364870	-	98568	467	478	431	555	0	505
gene-LOC101746981	NW_004581725.1	1401216	1409430	+	8215	2192	2358	2055	3256	0	3238
gene-LOC101747115	NW_004581725.1	1419895	1451402	-	31508	479	523	450	827	0	785
gene-LOC101735320	NW_004581725.1	1455466	1457578	+	2113	2815	3108	2671	2820	0	2725
gene-LOC101735459	NW_004581725.1	1461075	1472081	-	11007	1747	1987	1649	1692	0	1638
gene-LOC101736657	NW_004581725.1	1474097	1484598	+	10502	586	602	530	1062	0	1071
gene-LOC101735597	NW_004581725.1	1489925	1557293	-	67369	1320	1481	1399	1789	0	1614
gene-LOC101744315	NW_004581726.1	38770	39360	-	591	0	0	0	0	0	0
gene-LOC101744458	NW_004581726.1	54849	75730	-	20882	4	7	8	14	0	17
gene-LOC101744604	NW_004581726.1	138612	139641	+	1030	4	8	5	13	0	19
gene-LOC692977	NW_004581726.1	149876	152127	-	2252	1802	1859	1635	1976	0	1874
gene-Mir3276	NW_004581726.1	150633	150762	+	130	0	0	0	0	0	0
gene-LOC101738474	NW_004581726.1	155275	159457	-	4183	630	741	648	756	0	718
gene-LOC101738796	NW_004581726.1	159969	168251	+	8283	1137	1234	1062	1320	0	1223
gene-LOC101738932	NW_004581726.1	171549	173540	-	1992	4910	5445	4814	5337	0	4867
gene-LOC101744747	NW_004581726.1	180589	183637	+	3049	195	194	167	237	0	207
gene-LOC101744890	NW_004581726.1	183698	193010	-	9313	159	145	116	33	0	30
gene-LOC101739071	NW_004581726.1	195872	203480	-	7609	472	621	473	713	0	699
gene-Atpsyn-beta	NW_004581726.1	204864	206509	+	1646	4795	5491	4642	5319	0	5076
gene-RpL24	NW_004581726.1	208413	211382	-	2970	5659	6192	5442	5550	0	5177
gene-LOC101739586	NW_004581726.1	214640	215887	-	1248	569	587	517	392	0	399
gene-LOC101739355	NW_004581726.1	216928	239428	+	22501	599	666	581	856	0	799
gene-LOC101739216	NW_004581726.1	239664	263257	-	23594	598	685	554	875	0	815
gene-LOC101745032	NW_004581726.1	297994	302641	+	4648	58	73	58	37	0	27
gene-LOC101739868	NW_004581726.1	375289	376069	-	781	0	1	0	0	0	0
gene-LOC110385034	NW_004581726.1	403506	424989	-	21484	21	20	20	68	0	50
gene-LOC101740051	NW_004581726.1	445753	479029	+	33277	1121	1156	977	1495	0	1477
gene-LOC101740184	NW_004581726.1	485839	505146	+	19308	12	12	11	8	0	9
gene-LOC101745326	NW_004581726.1	510610	557118	-	46509	831	898	732	1860	0	1687
gene-LOC101740273	NW_004581726.1	557907	560302	+	2396	882	1053	830	1077	0	982
gene-DnaJ-2	NW_004581726.1	561363	567913	-	6551	1838	1874	1651	4038	0	3743
gene-G3pdh-1	NW_004581726.1	570737	584954	+	14218	12246	13786	11854	9224	0	8654
gene-LOC101740404	NW_004581726.1	584945	587457	-	2513	307	363	321	392	0	414
gene-LOC101745467	NW_004581726.1	589938	599649	-	9712	288	375	258	92	0	81
gene-nAChRa4	NW_004581726.1	633755	690635	+	56881	18	26	17	33	0	23
gene-LOC105841488	NW_004581726.1	668337	670105	+	1769	0	0	0	0	0	0
gene-LOC101745609	NW_004581726.1	718991	738142	-	19152	1070	1166	969	954	0	811
gene-LOC101740540	NW_004581726.1	741851	743340	+	1490	421	443	351	348	0	337
gene-mRpL32	NW_004581726.1	744272	746709	-	2438	822	951	780	885	0	870
gene-LOC110384719	NW_004581726.1	764261	808412	+	44152	131	112	121	136	0	170
gene-LOC101745757	NW_004581726.1	820955	830154	+	9200	7	3	4	5	0	5
gene-LOC101745897	NW_004581726.1	843690	867419	+	23730	13	13	9	15	0	20
gene-LOC693094	NW_004581726.1	869685	872612	+	2928	294	296	255	389	0	390
gene-LOC110385033	NW_004581726.1	873236	874817	-	1582	113	129	102	91	0	95
gene-LOC101740676	NW_004581726.1	933280	942784	-	9505	1462	1627	1369	2954	0	2800
gene-LOC101741000	NW_004581726.1	945086	950892	+	5807	1575	1736	1532	1817	0	1733
gene-LOC101741481	NW_004581726.1	979425	1028137	-	48713	271	344	291	633	0	551
gene-LOC101741622	NW_004581726.1	1035272	1036772	-	1501	0	0	0	0	0	0
gene-DnaJ-10	NW_004581726.1	1040069	1043357	+	3289	1173	1279	1097	1610	0	1622
gene-LOC101742151	NW_004581726.1	1043178	1052667	-	9490	1396	1603	1306	1395	0	1324
gene-LOC101742009	NW_004581726.1	1053450	1060025	-	6576	986	1075	901	1075	0	1021
gene-LOC101741762	NW_004581726.1	1054972	1056421	+	1450	0	0	0	0	0	0
gene-LOC101742388	NW_004581726.1	1064993	1066232	+	1240	213	260	184	308	0	329
gene-LOC101742536	NW_004581726.1	1067351	1079362	-	12012	2317	2522	2100	2962	0	2710
gene-LOC732924	NW_004581726.1	1082920	1084741	+	1822	494	498	446	626	0	584
gene-LOC101742680	NW_004581726.1	1084715	1087223	-	2509	34	30	29	20	0	14
gene-LOC110385030	NW_004581726.1	1170269	1174121	+	3853	2	1	0	0	0	1
gene-LOC101742827	NW_004581726.1	1274708	1295119	-	20412	2	11	11	4	0	8
gene-TRNAM-CAU-6	NW_004581726.1	1366391	1366463	+	73	0	0	0	0	0	0
gene-LOC101742972	NW_004581726.1	1408997	1415291	+	6295	1	0	0	0	0	0
gene-LOC101747028	NW_004581726.1	1483379	1483888	+	510	0	0	0	0	0	0
gene-LOC101735502	NW_004581726.1	1505662	1513911	+	8250	1	1	1	4	0	2
gene-LOC105841489	NW_004581726.1	1506428	1507960	+	1533	0	0	0	0	0	0
gene-LOC101735372	NW_004581726.1	1509427	1510539	+	1113	0	0	0	0	0	0
gene-LOC101743355	NW_004581726.1	1519955	1520862	+	908	0	0	0	0	0	0
gene-LOC110385032	NW_004581726.1	1522366	1526263	-	3898	24	21	17	68	0	73
gene-LOC101743497	NW_004581726.1	1539397	1540466	+	1070	0	0	0	1	0	0
gene-LOC101743589	NW_004581726.1	1554742	1564368	-	9627	1539	1653	1501	6611	0	6364
gene-LOC101735640	NW_004581726.1	1579126	1600625	-	21500	291	362	285	1553	0	1301
gene-LOC101735782	NW_004581726.1	1604726	1626925	+	22200	744	830	687	2165	0	1998
gene-LOC105841487	NW_004581726.1	1617814	1618985	-	1172	0	0	0	0	0	0
gene-LOC101743971	NW_004581726.1	1627414	1662125	-	34712	11	14	15	22	0	27
gene-sNPF	NW_004581726.1	1668550	1720785	-	52236	13	26	14	14	0	21
gene-LOC101741712	NW_004581727.1	9270	11878	-	2609	2	5	4	9	0	5
gene-LOC101737056	NW_004581727.1	21191	61871	-	40681	185	200	169	311	0	297
gene-LOC110385037	NW_004581727.1	66524	67558	-	1035	48	33	45	49	0	59
gene-LOC110385040	NW_004581727.1	72626	74264	-	1639	71	94	87	100	0	82
gene-LOC101741860	NW_004581727.1	78787	87772	+	8986	94	112	86	365	0	307
gene-LOC105841498	NW_004581727.1	88210	95601	+	7392	552	608	543	927	0	912
gene-LOC100037428	NW_004581727.1	99004	103142	-	4139	373	364	334	852	0	772
gene-LOC101742010	NW_004581727.1	103292	115930	+	12639	161	163	143	209	0	192
gene-LOC101742152	NW_004581727.1	118317	124428	-	6112	14	12	16	9	0	9
gene-LOC101742295	NW_004581727.1	125022	139589	-	14568	239	292	235	541	0	497
gene-LOC101737343	NW_004581727.1	139710	142807	+	3098	123	120	113	185	0	157
gene-LOC101737483	NW_004581727.1	146195	150361	+	4167	4	3	2	7	0	8
gene-LOC110385041	NW_004581727.1	226865	258783	-	31919	239	301	266	510	0	428
gene-LOC101742879	NW_004581727.1	261570	267792	-	6223	441	426	393	262	0	254
gene-Plin	NW_004581727.1	269899	283345	+	13447	1990	2287	1964	2025	0	1963
gene-AP1S	NW_004581727.1	286588	295956	-	9369	950	1051	941	1166	0	1058
gene-LOC101737813	NW_004581727.1	300575	315961	+	15387	123	133	111	288	0	285
gene-LOC101737944	NW_004581727.1	314805	332219	-	17415	3	5	5	11	0	11
gene-LOC101738077	NW_004581727.1	382324	393672	+	11349	48	37	36	133	0	152
gene-LOC101738204	NW_004581727.1	398814	409145	-	10332	1730	1947	1716	2492	0	2407
gene-LOC105841499	NW_004581727.1	401305	403877	-	2573	0	0	0	0	0	0
gene-LOC692833	NW_004581727.1	414679	439728	-	25050	32034	34832	31083	24034	0	22864
gene-LOC110385038	NW_004581727.1	442219	488921	+	46703	1341	1446	1195	1764	0	1611
gene-LOC110384713	NW_004581727.1	489957	496124	+	6168	0	2	1	2	0	0
gene-LOC105841492	NW_004581727.1	498794	502010	+	3217	6	6	2	3	0	4
gene-LOC101743309	NW_004581727.1	501875	502238	-	364	216	234	211	189	0	179
gene-LOC101743451	NW_004581727.1	509260	523016	+	13757	11	9	4	6	0	9
gene-LOC101743590	NW_004581727.1	525592	531726	+	6135	832	946	774	1022	0	926
gene-LOC101743729	NW_004581727.1	532077	533762	-	1686	2	1	3	0	0	0
gene-LOC101743880	NW_004581727.1	538793	547805	-	9013	107	103	97	205	0	216
gene-LOC101738475	NW_004581727.1	548189	556035	+	7847	1895	1996	1806	2776	0	2657
gene-LOC110385042	NW_004581727.1	556449	558611	-	2163	0	0	3	0	0	1
gene-LOC101738701	NW_004581727.1	558763	566859	+	8097	1029	1032	866	1637	0	1682
gene-LOC101738840	NW_004581727.1	567247	580942	-	13696	955	1104	865	1611	0	1581
gene-LOC101739072	NW_004581727.1	590945	594097	+	3153	366	409	351	532	0	525
gene-LOC101739217	NW_004581727.1	594391	601278	+	6888	600	695	625	499	0	509
gene-LOC101739356	NW_004581727.1	601534	607501	-	5968	925	1061	878	1205	0	1124
gene-LOC101744027	NW_004581727.1	611226	623522	+	12297	38	46	35	308	0	295
gene-LOC105841497	NW_004581727.1	630374	632252	-	1879	32	38	26	77	0	64
gene-LOC110385045	NW_004581727.1	682191	690944	-	8754	1	0	0	3	0	2
gene-LOC101744316	NW_004581727.1	701572	706399	-	4828	7	7	5	37	0	44
gene-LOC101744459	NW_004581727.1	721179	741628	-	20450	21	23	20	38	0	44
gene-LOC101744605	NW_004581727.1	743684	758205	-	14522	14	12	11	8	0	9
gene-LOC101744748	NW_004581727.1	773721	822328	+	48608	464	458	427	580	0	546
gene-LOC101739498	NW_004581727.1	811925	850547	+	38623	6	9	9	14	0	18
gene-LOC110385039	NW_004581727.1	834803	838509	+	3707	0	0	0	0	0	0
gene-LOC101744891	NW_004581727.1	858896	874168	+	15273	29	30	22	43	0	42
gene-LOC692916	NW_004581727.1	875706	892233	+	16528	1145	1277	1088	1442	0	1362
gene-TRNAI-AAU-2	NW_004581727.1	887268	887341	-	74	0	0	0	0	0	0
gene-LOC101739634	NW_004581727.1	896336	912740	-	16405	195	205	173	416	0	391
gene-LOC101745181	NW_004581727.1	919204	922661	+	3458	94	107	86	219	0	206
gene-LOC692541	NW_004581727.1	923527	930703	+	7177	243	275	221	589	0	538
gene-LOC101740052	NW_004581727.1	956112	966815	-	10704	60	62	52	115	0	73
gene-LOC101739915	NW_004581727.1	964129	965619	-	1491	0	0	0	0	0	0
gene-LOC101739778	NW_004581727.1	967955	980046	+	12092	1014	1124	933	1921	0	1801
gene-LOC101745327	NW_004581727.1	983837	1046642	-	62806	2155	2404	2083	3038	0	2860
gene-LOC101740185	NW_004581727.1	1047662	1058169	+	10508	132	147	136	401	0	366
gene-LOC101745468	NW_004581727.1	1062614	1071811	-	9198	26	19	10	21	0	14
gene-LOC101745610	NW_004581727.1	1079423	1102688	-	23266	29	33	35	26	0	27
gene-LOC101740318	NW_004581727.1	1123730	1140235	+	16506	2	4	6	6	0	4
gene-LOC101745758	NW_004581727.1	1148782	1159643	+	10862	3	0	0	19	0	21
gene-LOC101740450	NW_004581727.1	1162611	1208197	-	45587	1146	1321	1156	1039	0	896
gene-LOC110385043	NW_004581727.1	1215084	1216179	-	1096	1	0	0	0	0	0
gene-LOC101740583	NW_004581727.1	1215397	1245335	+	29939	2328	2612	2274	525	0	520
gene-LOC101740723	NW_004581727.1	1262645	1285182	+	22538	4	8	9	10	0	7
gene-LOC110385044	NW_004581727.1	1290129	1290845	+	717	0	0	0	1	0	0
gene-LOC101740862	NW_004581727.1	1291595	1303195	-	11601	40	40	35	12	0	13
gene-LOC101741001	NW_004581727.1	1325649	1347147	+	21499	642	750	644	427	0	432
gene-LOC100862826	NW_004581727.1	1374036	1374515	+	480	2	5	2	11	0	13
gene-LOC101741148	NW_004581727.1	1427029	1431430	+	4402	0	1	0	0	0	0
gene-LOC101741292	NW_004581727.1	1440038	1468158	+	28121	48	50	45	42	0	45
gene-LOC101746185	NW_004581727.1	1470692	1537730	-	67039	520	584	426	1027	0	785
gene-LOC101746330	NW_004581727.1	1568430	1574029	+	5600	2	2	2	2	0	1
gene-LOC101741428	NW_004581727.1	1579787	1661492	-	81706	153	174	139	167	0	148
gene-Mir2836	NW_004581727.1	1682447	1682531	-	85	0	0	0	0	0	0
gene-LOC105841496	NW_004581727.1	1690676	1691603	-	928	0	1	0	0	0	0
gene-LOC101741567	NW_004581727.1	1714131	1725720	+	11590	63	86	64	362	0	336
gene-LOC101746614	NW_004581727.1	1726491	1732807	-	6317	0	2	3	0	0	1
gene-LOC101742153	NW_004581728.1	1128	13953	+	12826	10	15	9	7	0	5
gene-LOC101736356	NW_004581728.1	17343	42169	-	24827	121	133	124	240	0	223
gene-LOC100127051	NW_004581728.1	49049	73155	-	24107	54	48	40	58	0	53
gene-LOC105841501	NW_004581728.1	82208	83011	-	804	3	6	5	10	0	5
gene-Mir2736	NW_004581728.1	82270	82353	+	84	0	0	0	0	0	0
gene-LOC105841502	NW_004581728.1	85359	88006	-	2648	0	0	0	1	0	0
gene-LOC110385052	NW_004581728.1	105810	109111	+	3302	0	1	1	0	0	0
gene-LOC110385053	NW_004581728.1	116926	118293	+	1368	0	2	0	0	0	0
gene-LOC101736476	NW_004581728.1	131667	134932	+	3266	1	0	0	0	0	1
gene-LOC101736613	NW_004581728.1	135595	136850	-	1256	12	9	12	12	0	7
gene-LOC105841503	NW_004581728.1	140837	146777	+	5941	26	24	19	15	0	16
gene-LOC101742588	NW_004581728.1	146568	173184	+	26617	749	820	726	1775	0	1527
gene-LOC101736757	NW_004581728.1	149037	151699	-	2663	0	0	0	0	0	0
gene-LOC101736883	NW_004581728.1	175869	205753	-	29885	9525	10244	8991	16820	0	16135
gene-Psi	NW_004581728.1	206798	224329	+	17532	8439	9198	8076	10066	0	9965
gene-LOC101737437	NW_004581728.1	225377	284504	-	59128	141	157	148	105	0	113
gene-LOC101737294	NW_004581728.1	232483	233721	+	1239	0	0	0	0	0	0
gene-LOC105841507	NW_004581728.1	242187	246413	+	4227	0	0	0	0	0	0
gene-LOC101742880	NW_004581728.1	269925	278404	+	8480	0	0	0	0	0	0
gene-LOC101743023	NW_004581728.1	283155	305811	+	22657	259	274	248	534	0	411
gene-LOC105841505	NW_004581728.1	313732	319207	-	5476	6	8	2	9	0	9
